Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,58.02000045776367,57.310001373291016,57.9900016784668,57.369998931884766,2357500.0,42.135986328125
2010-01-04,58.81999969482422,57.97999954223633,58.18000030517578,58.18000030517578,3897200.0,42.73091506958008
2010-01-05,59.0,58.119998931884766,58.25,58.279998779296875,5966300.0,42.804344177246094
2010-01-06,58.27000045776367,57.810001373291016,58.209999084472656,57.849998474121094,5770200.0,42.488521575927734
2010-01-07,57.959999084472656,57.189998626708984,57.959999084472656,57.40999984741211,5747000.0,42.16536331176758
2010-01-08,61.130001068115234,59.52000045776367,59.77000045776367,60.16999816894531,13779300.0,44.19245529174805
2010-01-11,63.380001068115234,60.5,60.54999923706055,62.81999969482422,13744900.0,46.13880157470703
2010-01-12,62.939998626708984,62.099998474121094,62.52000045776367,62.400001525878906,5662500.0,45.83031463623047
2010-01-13,63.220001220703125,61.93000030517578,63.130001068115234,62.06999969482422,5822600.0,45.58795166015625
2010-01-14,62.36000061035156,61.83000183105469,61.86000061035156,62.20000076293945,4698000.0,45.68342208862305
2010-01-15,62.400001525878906,61.720001220703125,62.20000076293945,61.93000030517578,6066300.0,45.485130310058594
2010-01-19,62.779998779296875,62.0,62.0099983215332,62.25,3525000.0,45.72016525268555
2010-01-20,62.209999084472656,60.66999816894531,62.15999984741211,61.15999984741211,5261100.0,44.91958999633789
2010-01-21,61.31999969482422,59.529998779296875,61.06999969482422,59.70000076293945,6344200.0,43.84727478027344
2010-01-22,59.54999923706055,58.599998474121094,59.4900016784668,58.75,5623300.0,43.1495475769043
2010-01-25,59.52000045776367,58.2599983215332,59.11000061035156,58.75,3520500.0,43.1495475769043
2010-01-26,59.20000076293945,57.88999938964844,58.4900016784668,58.63999938964844,3285800.0,43.068756103515625
2010-01-27,59.5,58.119998931884766,58.650001525878906,59.34000015258789,5247300.0,43.58287811279297
2010-01-28,59.650001525878906,58.060001373291016,59.5099983215332,58.959999084472656,5711600.0,43.30377960205078
2010-01-29,59.790000915527344,57.709999084472656,59.130001068115234,57.77000045776367,6565200.0,42.42976379394531
2010-02-01,58.529998779296875,57.45000076293945,57.95000076293945,58.38999938964844,6331100.0,42.885135650634766
2010-02-02,59.95000076293945,58.29999923706055,59.7400016784668,58.619998931884766,7843800.0,43.05406951904297
2010-02-03,59.29999923706055,58.25,58.72999954223633,58.869998931884766,4745400.0,43.237674713134766
2010-02-04,58.630001068115234,57.2400016784668,58.43000030517578,57.290000915527344,7259900.0,42.077232360839844
2010-02-05,57.72999954223633,56.22999954223633,57.18000030517578,57.20000076293945,5799400.0,42.01111602783203
2010-02-08,57.400001525878906,56.4900016784668,57.16999816894531,56.619998931884766,3485100.0,41.585140228271484
2010-02-09,58.18000030517578,56.900001525878906,57.349998474121094,57.40999984741211,5253000.0,42.16536331176758
2010-02-10,57.45000076293945,56.56999969482422,57.45000076293945,57.06999969482422,4704000.0,41.91565704345703
2010-02-11,57.150001525878906,56.36000061035156,56.810001373291016,56.720001220703125,6647300.0,42.0045166015625
2010-02-12,56.41999816894531,55.77000045776367,56.2599983215332,56.150001525878906,6148400.0,41.582401275634766
2010-02-16,57.4900016784668,56.470001220703125,56.939998626708984,57.33000183105469,5065200.0,42.456268310546875
2010-02-17,57.599998474121094,57.13999938964844,57.5099983215332,57.5099983215332,4489000.0,42.58957290649414
2010-02-18,57.61000061035156,56.93000030517578,57.310001373291016,57.16999816894531,4332500.0,42.3377799987793
2010-02-19,58.15999984741211,56.779998779296875,56.95000076293945,57.810001373291016,4886100.0,42.81173324584961
2010-02-22,58.220001220703125,57.66999816894531,58.06999969482422,57.95000076293945,2916300.0,42.9154052734375
2010-02-23,58.52000045776367,57.5,57.95000076293945,58.400001525878906,5622400.0,43.24866485595703
2010-02-24,58.95000076293945,58.2599983215332,58.43000030517578,58.7599983215332,4748300.0,43.515262603759766
2010-02-25,58.41999816894531,57.45000076293945,57.97999954223633,58.41999816894531,4441400.0,43.26347732543945
2010-02-26,58.95000076293945,57.900001525878906,58.41999816894531,58.7400016784668,3895100.0,43.50045394897461
2010-03-01,59.540000915527344,58.72999954223633,58.79999923706055,58.849998474121094,3944600.0,43.58191680908203
2010-03-02,59.59000015258789,59.0099983215332,59.18000030517578,59.15999984741211,6304900.0,43.811485290527344
2010-03-03,60.0,59.130001068115234,59.939998626708984,59.18000030517578,6077200.0,43.8262939453125
2010-03-04,59.68000030517578,58.90999984741211,59.33000183105469,59.20000076293945,4370400.0,43.84111404418945
2010-03-05,59.709999084472656,59.220001220703125,59.560001373291016,59.4900016784668,5400400.0,44.05587387084961
2010-03-08,59.88999938964844,59.459999084472656,59.66999816894531,59.79999923706055,4076700.0,44.285430908203125
